topology,seed,requested_vehicle_count,observed_vehicle_count,ttl_seconds,interactions,mean_active_vehicles,peak_active_vehicles,cache_hits,cache_misses,cache_hit_rate,v2i_queries,v2i_queries_avoided,query_failures,accepted,rejected,anomaly_escalations,stale_trust_acceptances,stale_acceptance_rate,authorization_latency_mean_ms,authorization_latency_p95_ms,messages_total,messages_per_interaction,bytes_total,bytes_per_interaction,cache_entries_final,cache_entries_peak
smoke,1005,100,100,0.0,5223,54.98947368421052,100,0,5223,0.0,5223,0,0,4235,988,102,0,0.0,16.938894270226807,24.311477219558945,10665,2.04192992533027,7522048,1440.1776756653264,292,292
smoke,1005,100,100,1.0,5223,54.98947368421052,100,1994,3229,0.3817729274363393,3229,1994,1,4226,997,119,3,0.0005743825387708214,10.544406698640334,22.976817230142643,6602,1.264024506988321,4654976,891.2456442657476,292,292
smoke,1005,100,100,2.0,5223,54.98947368421052,100,2823,2400,0.5404939689833429,2400,2823,0,4239,984,101,6,0.0011487650775416428,7.9550188704826255,22.35366382734867,4878,0.9339460080413555,3429632,656.6402450698832,292,292
smoke,1005,100,100,5.0,5223,54.98947368421052,100,3776,1447,0.7229561554662072,1447,3776,1,4237,986,125,21,0.00402067777139575,4.894738749858226,20.836869398050695,2957,0.566149722381773,2077696,397.79743442466014,292,292
smoke,1005,100,100,10.0,5223,54.98947368421052,100,4299,924,0.823090178058587,924,4299,0,4275,948,107,43,0.00823281638904844,3.2143610654134416,19.452415045532852,1886,0.3610951560405897,1327744,254.21098985257515,292,292
smoke,1005,100,100,30.0,5223,54.98947368421052,100,4708,515,0.9013976641776756,515,4708,0,4385,838,103,147,0.028144744399770247,1.9115964003875663,16.97054100029759,1054,0.20179973195481524,743808,142.41010913268238,292,292
smoke,1006,100,100,0.0,5274,55.526315789473685,100,0,5274,0.0,5274,0,0,4516,758,103,0,0.0,16.770596468413117,24.113517425129768,10758,2.0398179749715584,7571840,1435.6920743268865,302,302
smoke,1006,100,100,1.0,5274,55.526315789473685,100,2123,3151,0.4025407660219947,3151,2123,0,4518,756,108,4,0.0007584376185058779,10.169521927063153,22.66664647262644,6415,1.2163443306788018,4524672,857.9203640500568,302,302
smoke,1006,100,100,2.0,5274,55.526315789473685,100,2978,2296,0.5646568069776261,2296,2978,0,4529,745,93,5,0.0009480470231323473,7.528397481926563,22.193324995633642,4688,0.8888888888888888,3305728,626.7971179370497,302,302
smoke,1006,100,100,5.0,5274,55.526315789473685,100,3920,1354,0.7432688661357604,1354,3920,0,4551,723,93,24,0.004550625711035267,4.515714292205538,20.332920344191397,2761,0.5235115661736822,1942400,368.2973075464543,302,302
smoke,1006,100,100,10.0,5274,55.526315789473685,100,4373,901,0.829161926431551,901,4373,0,4567,707,110,58,0.010997345468335229,3.061001383066812,18.72723862515943,1842,0.3492605233219568,1292288,245.02995828593097,302,302
smoke,1006,100,100,30.0,5274,55.526315789473685,100,4746,528,0.8998862343572241,528,4746,0,4698,576,117,197,0.03735305271141449,1.9094198459635434,16.742423644985386,1075,0.2038301099734547,756352,143.41145240803945,302,302
smoke,1007,100,100,0.0,5342,56.242105263157896,100,0,5342,0.0,5342,0,0,4720,622,107,0,0.0,16.793889223756114,24.072820359404545,10875,2.03575439910146,7651968,1432.4163234743542,299,299
smoke,1007,100,100,1.0,5342,56.242105263157896,100,2143,3199,0.40116061400224634,3199,2143,0,4705,637,133,3,0.0005615874204417821,10.258781791494023,22.978428971993026,6517,1.2199550730063646,4589312,859.0999625608387,299,299
smoke,1007,100,100,2.0,5342,56.242105263157896,100,2999,2343,0.5614002246349682,2343,2999,0,4735,607,106,7,0.0013103706476974915,7.545575258320091,22.264520453842348,4793,0.8972295020591539,3372928,631.3979782852864,299,299
smoke,1007,100,100,5.0,5342,56.242105263157896,100,3951,1391,0.739610632721827,1391,3951,0,4743,599,112,24,0.004492699363534257,4.578876236626865,20.599263321697237,2845,0.5325720703856234,1998848,374.1759640584051,299,299
smoke,1007,100,100,10.0,5342,56.242105263157896,100,4416,926,0.8266566828903033,926,4416,0,4764,578,118,51,0.009546986147510296,3.114322837392425,19.29251067657844,1886,0.353051291651067,1324160,247.87719955073007,299,299
smoke,1007,100,100,30.0,5342,56.242105263157896,100,4806,536,0.899663047547735,536,4806,0,4809,533,120,94,0.01759640584050917,1.8901448514297436,16.745642362594637,1086,0.20329464619992513,762752,142.78397603893671,299,299
smoke,1008,100,100,0.0,5140,54.1578947368421,100,0,5140,0.0,5140,0,0,4507,633,96,0,0.0,16.952670671963944,24.18700528720734,10513,2.0453307392996107,7396224,1438.9540856031128,304,304
smoke,1008,100,100,1.0,5140,54.1578947368421,100,2012,3128,0.3914396887159533,3128,2012,0,4504,636,101,5,0.0009727626459143969,10.38720363063926,23.012554568889243,6374,1.2400778210116732,4491776,873.8863813229572,304,304
smoke,1008,100,100,2.0,5140,54.1578947368421,100,2852,2288,0.554863813229572,2288,2852,0,4507,633,103,12,0.0023346303501945525,7.727301483973742,22.272545869405036,4677,0.9099221789883268,3297536,641.5439688715953,304,304
smoke,1008,100,100,5.0,5140,54.1578947368421,100,3777,1363,0.7348249027237355,1363,3777,0,4511,629,101,17,0.0033073929961089494,4.714620363346616,20.825401057575025,2781,0.5410505836575875,1956480,380.63813229571986,304,304
smoke,1008,100,100,10.0,5140,54.1578947368421,100,4244,896,0.82568093385214,896,4244,0,4531,609,107,36,0.007003891050583658,3.1589399600162538,19.382929420809347,1821,0.35428015564202336,1279744,248.97743190661478,304,304
smoke,1008,100,100,30.0,5140,54.1578947368421,100,4607,533,0.8963035019455253,533,4607,0,4650,490,113,162,0.03151750972762646,1.9890509661443754,17.079625064625503,1086,0.211284046692607,766336,149.09260700389106,304,304
smoke,1009,100,100,0.0,5279,55.578947368421055,100,0,5279,0.0,5279,0,0,4486,793,112,0,0.0,16.989559838519217,24.092100675566282,10783,2.0426217086569425,7587200,1437.241901875355,300,300
smoke,1009,100,100,1.0,5279,55.578947368421055,100,2094,3185,0.39666603523394584,3185,2094,1,4495,784,114,5,0.0009471490812653912,10.270443425581345,23.030199940369293,6491,1.2295889372987308,4571008,865.8852055313506,300,300
smoke,1009,100,100,2.0,5279,55.578947368421055,100,2979,2300,0.5643114226179201,2300,2979,0,4495,784,111,8,0.0015154385300246258,7.553413779240419,22.079691380231026,4707,0.8916461451032393,3320448,628.9918545179012,300,300
smoke,1009,100,100,5.0,5279,55.578947368421055,100,3898,1381,0.7383974237544989,1381,3898,0,4512,767,104,21,0.003978026141314643,4.6460132752268954,21.049684529857867,2821,0.5343815116499337,1983744,375.78026141314643,300,300
smoke,1009,100,100,10.0,5279,55.578947368421055,100,4368,911,0.8274294373934458,911,4368,0,4553,726,104,64,0.012123508240197006,3.1132710754183295,19.2942567251837,1860,0.3523394582307255,1307648,247.70752036370524,300,300
smoke,1009,100,100,30.0,5279,55.578947368421055,100,4759,520,0.9014964955483993,520,4759,0,4687,592,100,191,0.03618109490433794,1.8879786192869856,16.74145317417838,1057,0.2002273157795037,743680,140.8751657510892,300,300
smoke,1010,100,100,0.0,5154,54.26315789473684,100,0,5154,0.0,5154,0,0,4608,546,80,0,0.0,16.91254532619816,24.054251959688948,10515,2.040162980209546,7398528,1435.4924330616996,306,306
smoke,1010,100,100,1.0,5154,54.26315789473684,100,2004,3150,0.38882421420256114,3150,2004,0,4592,562,108,0,0.0,10.418832954798976,22.75974304888776,6435,1.2485448195576252,4526208,878.1932479627474,306,306
smoke,1010,100,100,2.0,5154,54.26315789473684,100,2811,2343,0.5454016298020955,2343,2811,0,4583,571,114,3,0.0005820721769499418,7.814560408010575,22.220346573322118,4791,0.929569266589057,3370624,653.9821497865736,306,306
smoke,1010,100,100,5.0,5154,54.26315789473684,100,3742,1412,0.7260380287155608,1412,3742,0,4584,570,128,11,0.002134264648816453,4.843592954326644,20.810685001153214,2879,0.5585952658129608,2022784,392.4687621265037,306,306
smoke,1010,100,100,10.0,5154,54.26315789473684,100,4241,913,0.8228560341482344,913,4241,0,4611,543,111,28,0.00543267365153279,3.1976867718306954,19.33330096739743,1864,0.36166084594489717,1314944,255.13077221575475,306,306
smoke,1010,100,100,30.0,5154,54.26315789473684,100,4627,527,0.8977493209157935,527,4627,0,4684,470,93,88,0.017074117190531625,1.9553211758915552,16.780936659407782,1078,0.2091579355840124,760704,147.59487776484283,306,306
corridor,1001,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1354,332,36,0,0.0,16.885846696872903,24.052464345171167,3451,2.046856465005931,2429056,1440.7212336892053,221,221
corridor,1001,20,20,1.0,1686,17.8,20,724,962,0.4294187425860024,962,724,0,1347,339,45,3,0.0017793594306049821,9.811296285189128,22.538906974127748,1953,1.1583629893238434,1369984,812.5646500593119,221,221
corridor,1001,20,20,2.0,1686,17.8,20,948,738,0.5622775800711743,738,948,0,1355,331,40,4,0.002372479240806643,7.617055899936015,22.596004398714342,1521,0.902135231316726,1073920,636.9632265717674,221,221
corridor,1001,20,20,5.0,1686,17.8,20,1183,503,0.7016607354685647,503,1183,0,1354,332,49,10,0.005931198102016607,5.199030832678816,20.91116159600581,1024,0.6073546856465006,721792,428.1091340450771,221,221
corridor,1001,20,20,10.0,1686,17.8,20,1309,377,0.7763938315539739,377,1309,0,1373,313,29,20,0.011862396204033215,3.959127975049555,20.16211809228441,767,0.45492289442467376,541312,321.0628706998814,221,221
corridor,1001,20,20,30.0,1686,17.8,20,1398,288,0.8291814946619217,288,1398,0,1390,296,41,42,0.02491103202846975,3.137400972298103,19.351807687881806,587,0.34816132858837484,413696,245.37129300118625,221,221
corridor,1002,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1170,516,24,0,0.0,17.025282179507922,24.16280652434999,3450,2.0462633451957295,2430592,1441.632265717675,228,228
corridor,1002,20,20,1.0,1686,17.8,20,727,959,0.43119810201660735,959,727,0,1166,520,37,6,0.0035587188612099642,9.896765961845436,22.94146196848601,1960,1.162514827995255,1378048,817.3475682087782,228,228
corridor,1002,20,20,2.0,1686,17.8,20,958,728,0.5682087781731909,728,958,0,1173,513,32,9,0.005338078291814947,7.418875884345838,22.019984336792753,1483,0.8795966785290629,1046272,620.5646500593119,228,228
corridor,1002,20,20,5.0,1686,17.8,20,1194,492,0.708185053380783,492,1194,0,1198,488,29,27,0.01601423487544484,5.0593028221522385,20.4616977747083,1006,0.5966785290628707,707328,419.5302491103203,228,228
corridor,1002,20,20,10.0,1686,17.8,20,1299,387,0.7704626334519573,387,1299,0,1194,492,35,31,0.018386714116251483,4.036256635916048,19.99319885786832,789,0.4679715302491103,555904,329.71767497034404,228,228
corridor,1002,20,20,30.0,1686,17.8,20,1391,295,0.82502965599051,295,1391,0,1276,410,31,102,0.060498220640569395,3.257441921610087,20.049506013419816,607,0.3600237247924081,428672,254.2538552787663,228,228
corridor,1003,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1172,514,34,0,0.0,16.844596195565327,24.099857505241573,3435,2.0373665480427046,2415104,1432.4460260972717,205,205
corridor,1003,20,20,1.0,1686,17.8,20,735,951,0.4359430604982206,951,735,0,1176,510,37,5,0.0029655990510083037,9.513589633787896,22.443114936027797,1937,1.1488730723606169,1365888,810.1352313167259,205,205
corridor,1003,20,20,2.0,1686,17.8,20,962,724,0.5705812574139977,724,962,0,1176,510,44,9,0.005338078291814947,7.405499807986906,21.920939403109685,1484,0.8801897983392646,1042048,618.0593119810202,205,205
corridor,1003,20,20,5.0,1686,17.8,20,1208,478,0.7164887307236062,478,1208,0,1197,489,30,22,0.013048635824436536,5.019445409670526,21.127600610194808,977,0.5794780545670225,687360,407.6868327402135,205,205
corridor,1003,20,20,10.0,1686,17.8,20,1318,368,0.7817319098457889,368,1318,0,1215,471,33,45,0.026690391459074734,3.833451772291169,19.483724304016903,753,0.44661921708185054,529664,314.15421115065243,205,205
corridor,1003,20,20,30.0,1686,17.8,20,1405,281,0.8333333333333334,281,1405,0,1256,430,38,88,0.05219454329774614,3.064903141221236,19.21705128984641,574,0.3404507710557533,402304,238.61447212336893,205,205
corridor,1004,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1277,409,31,0,0.0,17.220525900138725,24.695082115748335,3456,2.0498220640569396,2432128,1442.5432977461446,224,224
corridor,1004,20,20,1.0,1686,17.8,20,731,955,0.433570581257414,955,731,0,1272,414,38,3,0.0017793594306049821,9.883879113863495,23.018814635427987,1960,1.162514827995255,1383424,820.5361803084223,224,224
corridor,1004,20,20,2.0,1686,17.8,20,952,734,0.564650059311981,734,952,0,1278,408,32,8,0.004744958481613286,7.602637319734312,22.452487227050177,1504,0.8920521945432978,1064192,631.1933570581258,224,224
corridor,1004,20,20,5.0,1686,17.8,20,1190,496,0.7058125741399762,496,1190,0,1283,403,36,15,0.008896797153024912,5.136145002909343,20.835507615604598,1013,0.6008303677342823,712704,422.7188612099644,224,224
corridor,1004,20,20,10.0,1686,17.8,20,1310,376,0.7769869513641756,376,1310,0,1311,375,28,34,0.020166073546856466,3.9394107204451743,19.745290116010672,772,0.4578884934756821,540800,320.7591933570581,224,224
corridor,1004,20,20,30.0,1686,17.8,20,1390,296,0.8244365361803084,296,1390,0,1324,362,39,59,0.03499406880189798,3.2093365748807763,19.15481251083584,609,0.3612099644128114,426496,252.9632265717675,224,224
corridor,1005,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1275,411,37,0,0.0,17.105620999191757,24.57129618890619,3444,2.0427046263345194,2430848,1441.7841043890867,214,214
corridor,1005,20,20,1.0,1686,17.8,20,734,952,0.43534994068801897,952,734,0,1283,403,37,4,0.002372479240806643,9.618015163567183,22.605140722702366,1949,1.1559905100830368,1375232,815.6773428232503,214,214
corridor,1005,20,20,2.0,1686,17.8,20,968,718,0.5741399762752076,718,968,0,1292,394,30,8,0.004744958481613286,7.349957696810702,21.806508220018728,1460,0.8659549228944247,1026944,609.1008303677343,214,214
corridor,1005,20,20,5.0,1686,17.8,20,1197,489,0.7099644128113879,489,1197,0,1286,400,39,11,0.006524317912218268,5.055504842784218,20.767674603596298,996,0.5907473309608541,699392,414.8232502965599,214,214
corridor,1005,20,20,10.0,1686,17.8,20,1317,369,0.7811387900355872,369,1317,0,1295,391,35,15,0.008896797153024912,3.9139981128550376,20.63462471133448,754,0.4472123368920522,531712,315.3689205219454,214,214
corridor,1005,20,20,30.0,1686,17.8,20,1400,286,0.830367734282325,286,1400,0,1329,357,47,55,0.03262158956109134,3.133299073604484,19.172758419864877,586,0.3475682087781732,413440,245.2194543297746,214,214
corridor,1006,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1247,439,30,0,0.0,16.65075745756457,23.955721131384777,3438,2.03914590747331,2426624,1439.2787663107947,230,230
corridor,1006,20,20,1.0,1686,17.8,20,711,975,0.42170818505338076,975,711,0,1242,444,42,2,0.0011862396204033216,9.870135113226725,22.655941292086368,1985,1.1773428232502965,1397888,829.1150652431792,230,230
corridor,1006,20,20,2.0,1686,17.8,20,935,751,0.5545670225385528,751,935,0,1265,421,27,11,0.006524317912218268,7.695972941130482,22.062292098596004,1527,0.905693950177936,1077248,638.9371293001186,230,230
corridor,1006,20,20,5.0,1686,17.8,20,1176,510,0.697508896797153,510,1176,0,1268,418,33,22,0.013048635824436536,5.284960252907126,21.020293648165378,1035,0.6138790035587188,727296,431.37366548042706,230,230
corridor,1006,20,20,10.0,1686,17.8,20,1287,399,0.7633451957295374,399,1287,0,1294,392,29,38,0.022538552787663108,4.057062830213157,19.72296597451617,810,0.4804270462633452,569344,337.6892052194543,230,230
corridor,1006,20,20,30.0,1686,17.8,20,1383,303,0.8202846975088968,303,1383,0,1300,386,44,60,0.03558718861209965,3.2477266129395774,19.073358254598105,614,0.3641755634638197,432256,256.3795966785291,230,230
corridor,1007,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1233,453,37,0,0.0,16.838961622152535,24.010347098218254,3429,2.0338078291814945,2412672,1431.0035587188613,225,225
corridor,1007,20,20,1.0,1686,17.8,20,724,962,0.4294187425860024,962,724,0,1244,442,28,4,0.002372479240806643,9.7927281000644,22.493713613063626,1956,1.1601423487544484,1377920,817.2716488730723,225,225
corridor,1007,20,20,2.0,1686,17.8,20,948,738,0.5622775800711743,738,948,0,1237,449,38,8,0.004744958481613286,7.559097335287317,22.3890064893002,1513,0.8973902728351127,1065600,632.0284697508897,225,225
corridor,1007,20,20,5.0,1686,17.8,20,1189,497,0.7052194543297746,497,1189,0,1247,439,37,15,0.008896797153024912,5.147261201911311,21.03449263162105,1017,0.603202846975089,711936,422.2633451957295,225,225
corridor,1007,20,20,10.0,1686,17.8,20,1296,390,0.7686832740213523,390,1296,0,1283,403,28,42,0.02491103202846975,4.0948242364106,20.40373338603274,791,0.46915776986951363,556416,330.02135231316726,225,225
corridor,1007,20,20,30.0,1686,17.8,20,1394,292,0.8268090154211151,292,1394,0,1327,359,28,89,0.0527876631079478,3.1030439419998945,19.1101931423443,593,0.3517200474495848,417024,247.34519572953738,225,225
corridor,1008,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1298,388,34,0,0.0,17.125636378046313,24.536605201182393,3458,2.0510083036773428,2429056,1440.7212336892053,230,230
corridor,1008,20,20,1.0,1686,17.8,20,718,968,0.4258600237247924,968,718,0,1292,394,37,1,0.0005931198102016608,9.680254742416224,22.823388637387865,1977,1.1725978647686832,1395840,827.9003558718862,230,230
corridor,1008,20,20,2.0,1686,17.8,20,949,737,0.5628706998813761,737,949,0,1310,376,23,6,0.0035587188612099642,7.599880218052864,22.21507425911895,1506,0.8932384341637011,1061120,629.3712930011862,230,230
corridor,1008,20,20,5.0,1686,17.8,20,1180,506,0.6998813760379596,506,1180,0,1304,382,38,11,0.006524317912218268,5.3552138204215005,21.704041731251067,1034,0.6132858837485172,722560,428.564650059312,230,230
corridor,1008,20,20,10.0,1686,17.8,20,1294,392,0.767497034400949,392,1294,0,1307,379,42,17,0.010083036773428233,4.112637732875154,20.471359347212115,798,0.47330960854092524,560896,332.6785290628707,230,230
corridor,1008,20,20,30.0,1686,17.8,20,1397,289,0.8285883748517201,289,1397,0,1366,320,25,60,0.03558718861209965,3.137543310771891,19.520514908967,588,0.3487544483985765,414848,246.05456702253855,230,230
corridor,1009,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1190,496,29,0,0.0,17.05931414741836,24.0458027127044,3437,2.0385527876631078,2420992,1435.938315539739,228,228
corridor,1009,20,20,1.0,1686,17.8,20,727,959,0.43119810201660735,959,727,0,1191,495,28,2,0.0011862396204033216,9.67187014740281,22.396966013577213,1941,1.1512455516014235,1362432,808.085409252669,228,228
corridor,1009,20,20,2.0,1686,17.8,20,960,726,0.5693950177935944,726,960,0,1197,489,32,7,0.004151838671411625,7.4971807274649676,21.784001893377702,1487,0.8819691577698695,1046400,620.6405693950178,228,228
corridor,1009,20,20,5.0,1686,17.8,20,1188,498,0.7046263345195729,498,1188,0,1198,488,36,13,0.00771055753262159,5.240714869803553,21.49256904780117,1018,0.6037959667852907,717568,425.6037959667853,228,228
corridor,1009,20,20,10.0,1686,17.8,20,1294,392,0.767497034400949,392,1294,0,1211,475,48,40,0.02372479240806643,4.082080580908493,20.527444733732914,801,0.4750889679715303,559872,332.0711743772242,228,228
corridor,1009,20,20,30.0,1686,17.8,20,1394,292,0.8268090154211151,292,1394,0,1277,409,28,87,0.051601423487544484,3.128252666057006,18.941582478264607,594,0.35231316725978645,418176,248.02846975088968,228,228
corridor,1010,20,20,0.0,1686,17.8,20,0,1686,0.0,1686,0,0,1212,474,38,0,0.0,16.90410846400185,23.819432468098256,3430,2.034400948991696,2414720,1432.2182680901542,224,224
corridor,1010,20,20,1.0,1686,17.8,20,722,964,0.42823250296559906,964,722,0,1215,471,36,3,0.0017793594306049821,9.709923489959442,22.253783309842845,1954,1.158956109134045,1376512,816.4365361803084,224,224
corridor,1010,20,20,2.0,1686,17.8,20,949,737,0.5628706998813761,737,949,0,1217,469,36,6,0.0035587188612099642,7.525656400886899,21.888921615129675,1503,0.891459074733096,1055872,626.258600237248,224,224
corridor,1010,20,20,5.0,1686,17.8,20,1192,494,0.7069988137603797,494,1192,0,1238,448,32,21,0.012455516014234875,5.143303105864772,20.847954617936537,1006,0.5966785290628707,706432,418.9988137603796,224,224
corridor,1010,20,20,10.0,1686,17.8,20,1301,385,0.7716488730723606,385,1301,0,1269,417,28,51,0.030249110320284697,4.065446650060943,20.183304495486,790,0.46856465005931197,555264,329.33807829181495,224,224
corridor,1010,20,20,30.0,1686,17.8,20,1395,291,0.8274021352313167,291,1395,0,1286,400,42,75,0.04448398576512456,3.1089081635515305,18.996770833384247,592,0.35112692763938314,416768,247.19335705812574,224,224
corridor,1001,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2418,960,73,0,0.0,16.88309966709547,24.078460325367463,6908,2.0449970396684427,4869504,1441.5346358792185,486,486
corridor,1001,40,40,1.0,3378,35.589473684210525,40,1381,1997,0.40882178804026054,1997,1381,0,2416,962,76,3,0.0008880994671403197,10.120692889641534,22.723570794403955,4069,1.204558910597987,2856064,845.48963883955,486,486
corridor,1001,40,40,2.0,3378,35.589473684210525,40,1858,1520,0.5500296033155714,1520,1858,0,2419,959,74,7,0.0020722320899940793,7.829958023078257,22.641322194559514,3122,0.9242155121373594,2202368,651.9739490822972,486,486
corridor,1001,40,40,5.0,3378,35.589473684210525,40,2342,1036,0.6933096506808762,1036,2342,0,2434,944,69,22,0.006512729425695678,5.35675041667186,20.960516354418417,2111,0.6249259917110717,1489280,440.8762581409118,486,486
corridor,1001,40,40,10.0,3378,35.589473684210525,40,2578,800,0.7631734754292481,800,2578,0,2455,923,66,38,0.011249259917110717,4.1756091394044255,20.547359793620497,1634,0.4837181764357608,1151232,340.80284191829486,486,486
corridor,1001,40,40,30.0,3378,35.589473684210525,40,2757,621,0.8161634103019538,621,2757,0,2586,792,81,178,0.0526939017169923,3.3451810085828018,19.469629341552068,1267,0.37507400828892834,893312,264.4499703966844,486,486
corridor,1002,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2449,929,51,0,0.0,17.036323716943002,24.163006672356776,6909,2.0452930728241565,4866176,1440.5494375370042,484,484
corridor,1002,40,40,1.0,3378,35.589473684210525,40,1384,1994,0.40970988750740084,1994,1384,0,2445,933,64,5,0.0014801657785671995,10.212361876245755,23.1420706009258,4068,1.2042628774422734,2858496,846.2095914742451,484,484
corridor,1002,40,40,2.0,3378,35.589473684210525,40,1873,1505,0.5544701006512729,1505,1873,0,2461,917,69,19,0.005624629958555358,7.685460946627008,22.16049163920708,3067,0.9079336885731202,2165888,641.174659561871,484,484
corridor,1002,40,40,5.0,3378,35.589473684210525,40,2339,1039,0.6924215512137359,1039,2339,0,2462,916,81,33,0.009769094138543518,5.384906355307656,21.041323986383986,2122,0.6281823564239195,1492096,441.7098875074008,484,484
corridor,1002,40,40,10.0,3378,35.589473684210525,40,2571,807,0.761101243339254,807,2571,0,2503,875,67,68,0.020130254588513915,4.202539980409856,20.12207883407235,1646,0.4872705743043221,1161472,343.83422143280046,484,484
corridor,1002,40,40,30.0,3378,35.589473684210525,40,2766,612,0.8188277087033747,612,2766,0,2581,797,76,149,0.04410894020130254,3.3175113958569096,19.889944741729327,1258,0.3724097098875074,885632,262.1764357608052,484,484
corridor,1003,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2623,755,69,0,0.0,16.829864491204027,24.14058448392353,6887,2.038780343398461,4841728,1433.312018946122,424,424
corridor,1003,40,40,1.0,3378,35.589473684210525,40,1411,1967,0.4177027827116637,1967,1411,0,2645,733,56,6,0.0017761989342806395,9.870284895996567,22.64039552613468,4019,1.189757252812315,2828928,837.4564831261101,424,424
corridor,1003,40,40,2.0,3378,35.589473684210525,40,1890,1488,0.5595026642984015,1488,1890,0,2630,748,77,4,0.0011841326228537595,7.616094115496873,22.29873662373727,3041,0.9002368265245707,2138624,633.1036116044997,424,424
corridor,1003,40,40,5.0,3378,35.589473684210525,40,2389,989,0.7072232089994079,989,2389,0,2653,725,65,17,0.005032563647128479,5.097208080495577,21.037855538889254,2016,0.5968028419182948,1420160,420.4144464179988,424,424
corridor,1003,40,40,10.0,3378,35.589473684210525,40,2628,750,0.7779751332149201,750,2628,0,2685,693,62,46,0.013617525162818236,3.8941157959682804,19.65981935559248,1533,0.45381882770870335,1081472,320.1515689757253,424,424
corridor,1003,40,40,30.0,3378,35.589473684210525,40,2820,558,0.8348134991119005,558,2820,0,2742,636,70,114,0.03374777975133215,3.055179663113069,19.262930703163033,1137,0.33658969804618116,798208,236.29603315571345,424,424
corridor,1004,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2490,888,66,0,0.0,17.083424771467563,24.368901823932955,6911,2.0458851391355832,4864000,1439.9052693901717,488,488
corridor,1004,40,40,1.0,3378,35.589473684210525,40,1378,2000,0.4079336885731202,2000,1378,0,2506,872,63,4,0.0011841326228537595,10.242569701551107,23.156579368960095,4090,1.2107756068679691,2882944,853.4470100651273,488,488
corridor,1004,40,40,2.0,3378,35.589473684210525,40,1840,1538,0.5447010065127295,1538,1840,1,2502,876,70,10,0.002960331557134399,7.859289699162882,22.325352349443147,3149,0.9322084073416222,2225408,658.7945529899349,488,488
corridor,1004,40,40,5.0,3378,35.589473684210525,40,2329,1049,0.6894612196566016,1049,2329,0,2516,862,61,19,0.005624629958555358,5.425818975889768,21.164504886004202,2142,0.6341030195381883,1509760,446.93901716992303,488,488
corridor,1004,40,40,10.0,3378,35.589473684210525,40,2571,807,0.761101243339254,807,2571,0,2561,817,55,62,0.018354055654233273,4.270586631038012,20.565226154619154,1651,0.48875074008288927,1162752,344.2131438721137,488,488
corridor,1004,40,40,30.0,3378,35.589473684210525,40,2757,621,0.8161634103019538,621,2757,0,2651,727,60,155,0.04588513913558318,3.341698498615861,19.32177563123396,1272,0.3765541740674956,895488,265.09413854351686,488,488
corridor,1005,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2630,748,66,0,0.0,16.926934762568937,24.491141255042205,6901,2.0429248075784487,4867712,1441.00414446418,435,435
corridor,1005,40,40,1.0,3378,35.589473684210525,40,1414,1964,0.418590882178804,1964,1414,1,2639,739,57,3,0.0008880994671403197,9.943968080694642,22.69740548884513,4014,1.1882770870337478,2829440,837.6080521018354,435,435
corridor,1005,40,40,2.0,3378,35.589473684210525,40,1891,1487,0.5597986974541148,1487,1891,0,2647,731,62,10,0.002960331557134399,7.6065431469873355,22.029513076499185,3023,0.8949082297217288,2125952,629.352279455299,435,435
corridor,1005,40,40,5.0,3378,35.589473684210525,40,2384,994,0.7057430432208407,994,2384,0,2654,724,74,26,0.0076968620485494375,5.145848691072891,20.870225131063325,2028,0.6003552397868561,1425920,422.1195973949082,435,435
corridor,1005,40,40,10.0,3378,35.589473684210525,40,2615,763,0.7741267021906454,763,2615,0,2659,719,65,25,0.007400828892835998,4.0470821881356605,20.469987291871643,1557,0.46092362344582594,1094784,324.09236234458257,435,435
corridor,1005,40,40,30.0,3378,35.589473684210525,40,2814,564,0.8330373001776199,564,2814,0,2790,588,64,157,0.04647720544701007,3.053549149951107,19.1582336313707,1153,0.3413262285375962,813952,240.95677915926584,435,435
corridor,1006,40,40,0.0,3378,35.589473684210525,40,0,3378,0.0,3378,0,0,2275,1103,63,0,0.0,16.712762541413525,24.011852847031886,6889,2.0393724097098875,4850304,1435.8507992895204,489,489
corridor,1006,40,40,1.0,3378,35.589473684210525,40,1384,1994,0.40970988750740084,1994,1384,0,2285,1093,67,10,0.002960331557134399,10.13558066039662,22.763082517791844,4063,1.2027827116637064,2862592,847.4221432800474,489,489
